35.586998,-83.074631,8182
35.640625,-83.689034,8806
35.686604,-83.537605,8836
35.688396,-83.501266,8897
35.688751,-83.501083,8898
35.610474,-83.423431,8899
35.520927,-83.309875,8902
35.463467,-83.433441,8903
35.510715,-83.303322,8904
35.729073,-83.406631,8981
35.642117,-83.692589,9338
35.637402,-83.698807,9339
35.642353,-83.687431,9340
35.639874,-83.687721,9341
35.644516,-83.68988,9342
35.642799,-83.695915,9343
35.640373,-83.692863,9344
35.460716,-83.811615,11896
35.462315,-83.808731,11897
35.632,-83.045654,11899
35.603413,-83.782997,11999
35.633415,-83.941086,12002
35.664433,-83.59095,12003
35.770512,-83.111603,17582
35.587887,-83.0709,24412
35.641312,-83.482307,34051
35.587189,-83.363899,48788
35.685448,-83.503128,57066
35.690765,-83.501945,57067
