35.586998,-83.074631,8182
35.890881,-82.821213,8492
35.686604,-83.537605,8836
35.688396,-83.501266,8897
35.688751,-83.501083,8898
35.610474,-83.423431,8899
35.520927,-83.309875,8902
35.463467,-83.433441,8903
35.510715,-83.303322,8904
35.729073,-83.406631,8981
37.381329,-80.088806,9086
35.640625,-83.689034,8806
35.642353,-83.687431,9340
35.644516,-83.68988,9342
35.642799,-83.695915,9343
35.639874,-83.687721,9341
35.640373,-83.692863,9344
35.642117,-83.692589,9338
35.637402,-83.698807,9339
35.81398,-82.866119,10397
35.460716,-83.811615,11896
35.462315,-83.808731,11897
35.632,-83.045654,11899
35.664433,-83.59095,12003
35.633415,-83.941086,12002
35.848007,-78.551338,8998
35.273144,-82.453087,17405
35.770512,-83.111603,17582
35.563446,-82.621315,18919
35.811588,-78.713982,19380
35.485004,-82.534576,19165
35.065922,-83.966927,21778
35.497227,-82.608856,22017
35.153568,-79.367851,22129
35.592937,-82.49382,22857
35.169346,-81.05629,23828
35.587887,-83.0709,24412
35.488716,-82.988747,24516
37.401405,-79.887527,25325
35.733105,-78.853477,25852
35.608395,-82.446205,25886
37.221527,-80.419502,26044
37.229572,-80.41394,26049
37.227722,-80.422363,26062
37.232399,-80.427902,26117
37.229572,-80.41394,26125
37.229904,-80.419548,26161
37.22905,-80.418045,26163
37.227188,-80.42067,26523
37.228844,-80.420448,26672
37.228481,-80.4226,26682
35.025032,-80.834541,27255
35.957191,-83.866592,27567
35.957142,-83.870239,27570
37.802608,-79.422447,28192
37.220947,-80.422798,29704
37.228195,-80.42308,29707
35.616035,-82.563438,31362
36.213821,-81.68174,31410
35.977894,-79.016479,32634
35.641312,-83.482307,34051
36.251804,-80.86097,35638
35.826511,-82.55204,35691
35.94458,-83.870483,35769
35.950321,-83.865341,35767
35.94849,-83.866074,35768
35.483639,-83.073174,35952
36.313011,-80.846756,37680
36.515953,-79.694244,38377
35.970634,-79.994034,40621
35.969749,-79.99337,42214
35.968304,-79.995453,42219
35.665653,-82.533623,42726
35.704151,-82.373566,43095
37.221912,-80.405594,43503
37.222546,-80.41011,43506
37.224255,-80.41806,43523
35.729401,-78.813835,43554
37.82851,-79.857574,43781
35.674778,-82.43631,43865
35.699837,-82.37999,43100
35.79826,-78.69194,44974
35.799301,-78.68824,44978
37.991146,-81.148392,45412
35.947197,-83.939865,32210
35.27953,-81.189293,45922
35.911297,-82.257736,45994
35.242622,-81.126488,45976
35.16766,-81.05687,46201
35.485901,-82.997948,46742
35.79995,-78.688179,46932
37.221249,-80.416122,46829
35.525028,-82.531197,46954
35.3405,-82.468201,47958
35.587189,-83.363899,48788
35.223183,-81.086418,49361
35.407635,-82.192734,49858
35.785618,-78.676422,50654
37.895523,-78.866631,50815
35.779591,-78.638176,51553
35.603413,-83.782997,11999
35.685448,-83.503128,57066
35.690765,-83.501945,57067
37.377354,-80.526581,57068
